Flight;Time;Length;Airline;AirportFrom;AirportTo;DayOfWeek;Class
6317.0;413.0;82.0;OO;SFO;SBA;1;0
2956.0;390.0;325.0;DL;SAN;JFK;7;0
570.0;786.0;83.0;UA;ORD;CLE;3;0
182.0;485.0;325.0;WN;MCO;LAS;5;0
6395.0;905.0;91.0;OH;CVG;IAD;6;0
3017.0;380.0;119.0;XE;VPS;IAH;2;0
1569.0;738.0;111.0;DL;RIC;ATL;6;0
1001.0;455.0;140.0;FL;MCO;MDT;7;0
5525.0;732.0;112.0;EV;CLE;ATL;1;0
6317.0;527.0;53.0;OO;SBA;LAX;3;0
674.0;950.0;253.0;DL;STT;ATL;3;0
4804.0;811.0;101.0;OO;FAT;SLC;4;0
285.0;1088.0;65.0;B6;LAS;LGB;5;0
2710.0;345.0;129.0;DL;DFW;ATL;3;0
5543.0;890.0;56.0;EV;MEM;LIT;7;0
4370.0;1215.0;95.0;9E;ATL;MEM;5;0
2717.0;445.0;85.0;MQ;ROW;DFW;2;0
7034.0;780.0;107.0;OO;SFO;PDX;4;0
1929.0;600.0;340.0;DL;ATL;SEA;7;0
1209.0;1255.0;108.0;FL;MCO;RIC;5;0
4752.0;1310.0;124.0;OO;SLC;EUG;2;0
590.0;780.0;128.0;UA;ORD;BDL;2;0
2854.0;1100.0;50.0;MQ;DFW;GRK;2;0
2303.0;420.0;155.0;AA;ORD;DFW;5;0
3036.0;1195.0;131.0;XE;IAH;CHS;2;0
4051.0;880.0;73.0;9E;MEM;SGF;4;0
2923.0;715.0;180.0;MQ;CMH;DFW;4;0
6987.0;1079.0;171.0;OO;ORD;IAH;7;0
606.0;360.0;90.0;UA;OMA;ORD;7;0
1876.0;920.0;155.0;DL;MCO;LGA;6;0
3121.0;760.0;75.0;MQ;LAX;SJC;7;0
1149.0;1000.0;196.0;B6;PWM;MCO;6;0
4.0;565.0;87.0;B6;JFK;BUF;7;0
705.0;605.0;190.0;AA;DFW;PSP;1;0
1636.0;375.0;60.0;WN;HOU;DAL;2;0
681.0;1110.0;125.0;WN;BWI;BNA;5;0
2377.0;385.0;150.0;XE;DSM;IAH;3;0
2146.0;1080.0;90.0;XE;CLE;ORF;6;0
5404.0;825.0;56.0;EV;ATL;AVL;6;0
14.0;665.0;118.0;DL;FLL;ATL;6;0
41.0;567.0;339.0;UA;SFO;LIH;7;0
1165.0;1245.0;105.0;US;PHL;CLT;7;0
5532.0;465.0;101.0;EV;ATL;LIT;5;0
5489.0;776.0;69.0;EV;ATL;GNV;3;0
349.0;1210.0;120.0;AS;OAK;SEA;3;0
114.0;150.0;200.0;AS;ANC;SEA;2;0
4356.0;415.0;60.0;9E;GTR;MEM;3;0
2810.0;410.0;65.0;WN;LAS;BUR;3;0
876.0;755.0;330.0;AS;HNL;PDX;1;0
5201.0;660.0;121.0;EV;IAH;ATL;4;0
3308.0;605.0;165.0;MQ;CVG;DFW;3;0
6390.0;1030.0;65.0;OH;TYS;CVG;2;0
3829.0;1275.0;120.0;MQ;ATL;ORD;4;0
456.0;880.0;186.0;B6;FLL;BOS;3;0
2807.0;440.0;100.0;WN;OMA;DEN;5;0
134.0;562.0;158.0;B6;RSW;JFK;1;0
1766.0;1045.0;75.0;WN;PHL;MHT;1;0
6671.0;785.0;107.0;OO;ORD;LIT;4;0
6963.0;1175.0;102.0;OO;DEN;MOT;3;0
1422.0;830.0;116.0;DL;DTW;BOS;4;0
3750.0;830.0;50.0;9E;DTW;LAN;6;0
3274.0;1115.0;155.0;MQ;TYS;DFW;4;0
1099.0;990.0;55.0;WN;MCI;STL;7;0
1054.0;1180.0;165.0;WN;MCO;BUF;3;0
867.0;985.0;369.0;AS;SEA;OGG;5;0
6308.0;525.0;161.0;OH;MEM;EWR;2;0
694.0;415.0;85.0;WN;SMF;SAN;2;0
6290.0;579.0;68.0;OO;MRY;LAX;1;0
943.0;420.0;85.0;US;ORF;CLT;7;0
3661.0;965.0;195.0;WN;MDW;ABQ;4;0
5244.0;650.0;78.0;EV;ATL;LEX;2;0
505.0;735.0;173.0;F9;DEN;SEA;3;0
2705.0;660.0;75.0;DL;ATL;ECP;5;0
6404.0;532.0;92.0;OO;SFO;EUG;2;0
2710.0;897.0;82.0;YV;ELP;PHX;5;0
2862.0;860.0;110.0;MQ;DFW;DSM;5;0
1134.0;540.0;105.0;WN;BWI;IND;7;0
151.0;980.0;355.0;US;PHL;SAN;1;0
2200.0;698.0;80.0;XE;IAH;OKC;2;0
779.0;560.0;60.0;WN;MCO;FLL;4;0
1686.0;750.0;100.0;WN;MHT;PHL;7;0
1936.0;725.0;90.0;AA;LAX;SFO;5;0
4423.0;1190.0;115.0;MQ;JFK;RDU;5;0
6645.0;630.0;79.0;OH;ATW;DTW;4;0
35.0;900.0;65.0;WN;DAL;HOU;7;0
1269.0;460.0;155.0;WN;OKC;PHX;6;0
2960.0;845.0;55.0;MQ;DFW;SHV;3;0
2715.0;630.0;75.0;MQ;DFW;LFT;3;0
533.0;425.0;85.0;FL;MEM;ATL;1;0
238.0;390.0;105.0;WN;BOS;PHL;5;0
367.0;505.0;195.0;AA;FLL;DFW;2;0
1532.0;865.0;130.0;WN;JAN;BWI;2;0
1005.0;441.0;75.0;B6;BOS;JFK;1;0
1914.0;510.0;235.0;WN;BWI;AUS;1;0
257.0;825.0;75.0;WN;FLL;JAX;5;0
1304.0;451.0;73.0;B6;IAD;JFK;4;0
516.0;660.0;142.0;F9;PDX;DEN;7;0
5163.0;964.0;120.0;EV;CLE;ATL;7;0
672.0;1105.0;60.0;AA;MIA;MCO;2;0
6629.0;1116.0;151.0;OO;DEN;SBA;5;0
4142.0;730.0;85.0;MQ;ORD;PIT;3;0
5156.0;880.0;73.0;EV;ATL;CLT;7;0
5180.0;1305.0;96.0;EV;DTW;ALB;4;0
880.0;900.0;210.0;AA;SJC;DFW;7;0
1224.0;360.0;101.0;B6;RDU;BOS;6;0
48.0;510.0;324.0;US;DCA;LAS;5;0
5224.0;981.0;61.0;EV;ATL;CAE;6;0
668.0;1120.0;50.0;WN;AUS;HOU;5;0
6370.0;530.0;149.0;OH;JAX;DTW;5;0
3367.0;525.0;70.0;MQ;DFW;LBB;2;0
2188.0;435.0;156.0;DL;MSP;PHL;5;0
2369.0;780.0;90.0;DL;ATL;MCO;6;0
6264.0;345.0;133.0;OH;BDL;CVG;1;0
635.0;362.0;139.0;UA;RDU;ORD;4;0
5313.0;360.0;98.0;EV;EWN;ATL;2;0
1589.0;1215.0;80.0;WN;OAK;SAN;2;0
1120.0;880.0;90.0;WN;TUS;LAX;1;0
1856.0;525.0;96.0;US;MCO;CLT;1;0
752.0;506.0;204.0;UA;DEN;BWI;3;0
3920.0;700.0;60.0;MQ;FWA;ORD;6;0
3650.0;360.0;135.0;MQ;TYS;MIA;5;0
1291.0;890.0;65.0;WN;FLL;MCO;5;0
4347.0;1315.0;81.0;9E;MSP;LNK;1;0
2684.0;690.0;142.0;DL;MIA;DCA;2;0
6468.0;1111.0;170.0;OO;MKE;DEN;3;0
2721.0;1065.0;50.0;MQ;DFW;ABI;7;0
6682.0;820.0;130.0;OH;CVG;OMA;2;0
2096.0;600.0;166.0;DL;MSP;LGA;4;0
69.0;1259.0;360.0;US;BOS;LAS;7;0
574.0;870.0;160.0;UA;DEN;MSY;2;0
670.0;450.0;309.0;B6;LAX;JFK;6;0
1427.0;1165.0;142.0;CO;IAH;CLT;5;0
7075.0;360.0;90.0;EV;DTW;IAD;7;0
550.0;926.0;121.0;FL;ATL;BUF;3;0
6351.0;550.0;49.0;OO;COS;DEN;6;0
3254.0;1010.0;70.0;MQ;DFW;HOU;2;0
6693.0;524.0;96.0;OO;DEN;MCI;1;0
1024.0;585.0;85.0;DL;ATL;CLT;3;0
7006.0;360.0;41.0;OO;EUG;PDX;1;0
2032.0;750.0;84.0;US;DCA;BOS;5;0
5104.0;1155.0;85.0;EV;ATL;MOB;4;0
1439.0;1079.0;80.0;B6;SFO;LGB;7;0
1702.0;625.0;115.0;WN;MCO;BNA;6;0
2583.0;930.0;125.0;AA;DFW;DEN;6;0
2435.0;595.0;148.0;DL;DCA;TPA;7;0
37.0;795.0;220.0;AS;MSP;SEA;2;0
1101.0;680.0;170.0;US;CLT;DFW;6;0
12.0;1295.0;335.0;CO;HNL;LAX;5;0
1286.0;425.0;195.0;WN;MCI;LAS;2;0
5280.0;1010.0;68.0;EV;XNA;MEM;4;0
3027.0;1055.0;63.0;XE;IAH;HRL;6;0
880.0;1290.0;105.0;AA;DFW;OMA;2;0
5076.0;648.0;125.0;EV;OKC;ATL;3;0
1703.0;515.0;318.0;CO;LAX;EWR;1;0
950.0;620.0;105.0;FL;BWI;GRR;2;0
1035.0;540.0;37.0;YV;HNL;LIH;6;0
1885.0;470.0;180.0;US;PHL;FLL;5;0
393.0;515.0;157.0;US;LAS;DFW;5;0
5895.0;365.0;103.0;XE;ORD;BHM;4;0
769.0;855.0;82.0;US;PHL;BOS;4;0
2315.0;965.0;85.0;DL;ATL;GPT;3;0
922.0;933.0;132.0;FL;ATL;MCI;3;0
354.0;845.0;125.0;WN;DEN;AUS;5;0
7241.0;512.0;70.0;YV;IAD;SYR;5;0
851.0;560.0;90.0;AA;ORD;MSP;5;0
931.0;385.0;88.0;FL;JAX;ATL;3;0
336.0;600.0;72.0;US;ONT;PHX;1;0
5934.0;430.0;68.0;XE;ORD;CVG;4;0
2689.0;965.0;68.0;YV;ILM;CLT;1;0
7000.0;1135.0;152.0;OO;DEN;RDM;5;0
74.0;777.0;117.0;FL;FLL;ATL;1;0
6270.0;935.0;94.0;OH;CVG;ORF;5;0
78.0;1130.0;154.0;B6;MCO;JFK;6;0
8.0;955.0;132.0;DL;IAH;ATL;5;0
4476.0;915.0;106.0;OO;SLC;GEG;7;0
1467.0;1000.0;290.0;DL;ATL;SAN;4;0
5120.0;890.0;89.0;EV;LIT;ATL;2;0
1840.0;1090.0;89.0;US;CLT;PIT;5;0
6568.0;615.0;68.0;OH;DTW;CMH;7;0
600.0;440.0;210.0;AA;SFO;DFW;1;0
2334.0;850.0;121.0;XE;IAH;SAV;3;0
2769.0;826.0;118.0;XE;IAH;ELP;5;0
1051.0;490.0;97.0;B6;JFK;PIT;7;0
779.0;877.0;287.0;UA;BOS;DEN;7;0
740.0;795.0;190.0;WN;LAS;STL;1;0
4298.0;570.0;55.0;MQ;ORD;MLI;7;0
501.0;390.0;147.0;CO;IND;IAH;5;0
46.0;950.0;243.0;US;PHX;DCA;1;0
4966.0;677.0;102.0;EV;BWI;CVG;6;0
5568.0;661.0;104.0;EV;ATL;PIT;6;0
6417.0;693.0;57.0;OO;SMX;LAX;4;0
1429.0;525.0;127.0;US;LGA;CLT;1;0
6425.0;910.0;119.0;OH;MSP;CVG;1;0
199.0;1190.0;125.0;WN;PHX;SMF;1;0
3073.0;877.0;73.0;OO;STL;MKE;4;0
511.0;1225.0;392.0;UA;JFK;LAX;1;0
365.0;595.0;269.0;UA;ORD;SNA;3;0
3751.0;545.0;98.0;9E;DTW;EVV;5;0
1646.0;50.0;212.0;DL;PHX;ATL;5;0
4625.0;1010.0;106.0;OO;SLC;TUS;3;0
5563.0;1025.0;81.0;EV;MOB;ATL;2;0
151.0;516.0;43.0;AS;OTZ;OME;2;0
279.0;500.0;65.0;B6;LAS;LGB;6;0
2510.0;479.0;92.0;XE;CLE;MHT;3;0
1575.0;425.0;115.0;DL;IND;ATL;4;0
1217.0;450.0;75.0;WN;OAK;LAX;3;0
1709.0;1200.0;185.0;AA;LGA;MIA;6;0
301.0;740.0;339.0;B6;IAD;LGB;5;0
1040.0;1195.0;49.0;YV;HNL;ITO;2;0
2181.0;655.0;140.0;XE;ATL;IAH;3;0
2281.0;390.0;104.0;XE;PNS;IAH;3;0
6266.0;600.0;45.0;OO;SAN;LAX;5;0
3670.0;1219.0;65.0;9E;ATL;TYS;7;0
784.0;1115.0;95.0;AA;MFE;DFW;5;0
2648.0;375.0;67.0;YV;PHX;LAS;6;0
4042.0;425.0;105.0;MQ;SGF;ORD;5;0
257.0;1235.0;320.0;US;PHL;PHX;6;0
2727.0;405.0;66.0;YV;PSP;PHX;4;0
38.0;860.0;50.0;WN;CRP;HOU;5;0
7026.0;909.0;71.0;OO;FAT;LAX;4;0
401.0;1150.0;180.0;WN;PHL;FLL;1;0
1484.0;1065.0;124.0;DL;DTW;EWR;6;0
2153.0;600.0;157.0;XE;EWR;BNA;4;0
2198.0;855.0;136.0;XE;IAH;CRW;4;0
2643.0;360.0;80.0;WN;SMF;LAX;2;0
309.0;530.0;278.0;CO;IAH;PDX;7;0
2755.0;675.0;131.0;DL;CVG;TPA;1;0
1678.0;495.0;295.0;WN;BOS;DEN;1;0
3485.0;570.0;65.0;MQ;DFW;LIT;3;0
6855.0;1221.0;116.0;OO;DEN;LIT;2;0
45.0;515.0;344.0;UA;LAX;OGG;1;0
4103.0;1065.0;120.0;MQ;LIT;ORD;1;0
1050.0;1063.0;156.0;FL;ABE;MCO;5;0
5978.0;525.0;125.0;XE;OKC;ORD;6;0
1376.0;570.0;76.0;DL;LGA;BOS;4;0
1259.0;630.0;70.0;AA;AUS;DFW;3;0
4650.0;1040.0;172.0;OO;SLC;DFW;6;0
1106.0;755.0;65.0;WN;BWI;RDU;7;0
2194.0;430.0;100.0;DL;GSO;ATL;6;0
2731.0;1130.0;55.0;XE;IAH;SHV;1;0
1784.0;680.0;249.0;US;LAS;CLT;5;0
1550.0;950.0;225.0;US;PHX;CLT;2;0
956.0;1055.0;115.0;WN;BUF;MDW;7;0
5071.0;500.0;70.0;EV;HSV;ATL;1;0
708.0;360.0;60.0;AA;AUS;DFW;2;0
6909.0;677.0;115.0;OO;SFO;OTH;6;0
6712.0;1308.0;62.0;OO;DEN;DRO;3;0
4957.0;900.0;76.0;EV;ATL;PNS;5;0
127.0;822.0;84.0;FL;ATL;TPA;3;0
2527.0;895.0;170.0;AA;DFW;SLC;4;0
270.0;975.0;65.0;B6;BUR;LAS;6;0
2714.0;1005.0;80.0;XE;BWI;EWR;3;0
5423.0;702.0;78.0;EV;VPS;ATL;5;0
116.0;807.0;96.0;DL;TPA;ATL;5;0
3914.0;360.0;105.0;MQ;ICT;ORD;2;0
3753.0;480.0;95.0;MQ;MSP;ORD;1;0
6400.0;970.0;72.0;OH;CVG;CLE;7;0
941.0;550.0;165.0;WN;FLL;ISP;1;0
4471.0;630.0;168.0;OO;IAH;MSP;2;0
486.0;585.0;109.0;US;PHX;DEN;6;0
2745.0;360.0;130.0;XE;BNA;EWR;3;0
1304.0;676.0;178.0;DL;CLT;MSP;4;0
966.0;707.0;88.0;US;CLT;BNA;7;0
962.0;985.0;135.0;WN;MSP;DEN;2;0
962.0;435.0;85.0;WN;BWI;BOS;4;0
1602.0;360.0;100.0;AA;ELP;DFW;3;0
4055.0;750.0;78.0;9E;DTW;MDW;2;0
1634.0;385.0;90.0;WN;BUF;BWI;5;0
6294.0;555.0;169.0;OH;DFW;DTW;2;0
3633.0;435.0;120.0;MQ;MIA;CLT;6;0
988.0;1335.0;98.0;FL;ATL;PIT;1;0
2168.0;660.0;68.0;US;DCA;LGA;1;0
2411.0;650.0;65.0;WN;STL;LIT;6;0
258.0;1425.0;254.0;US;PHX;PHL;5;0
7773.0;892.0;78.0;OO;SGU;SLC;2;0
398.0;510.0;141.0;CO;DEN;IAH;5;0
6504.0;513.0;117.0;OO;OTH;SFO;4;0
549.0;590.0;145.0;UA;PHL;ORD;2;0
861.0;1275.0;108.0;F9;DEN;PHX;2;0
2045.0;1220.0;125.0;AA;DCA;ORD;3;0
349.0;1149.0;64.0;DL;ATL;TLH;3;0
304.0;585.0;367.0;CO;EWR;PDX;7;0
1241.0;720.0;159.0;US;PHL;TPA;6;0
1954.0;890.0;80.0;AA;LAX;SFO;6;0
1681.0;445.0;110.0;WN;PIT;MDW;1;0
4468.0;1150.0;106.0;OO;MEM;MKE;3;0
258.0;495.0;219.0;DL;SFO;MSP;5;0
5511.0;1295.0;83.0;EV;ATL;GPT;3;0
6263.0;730.0;105.0;OH;RDU;CMH;3;0
2531.0;877.0;123.0;DL;LGA;DTW;7;0
6891.0;1123.0;122.0;OO;DEN;MSO;6;0
2116.0;420.0;65.0;US;LGA;BOS;2;0
4839.0;660.0;94.0;OO;ABQ;SLC;7;0
1894.0;1243.0;128.0;DL;ATL;TUL;4;0
2831.0;435.0;125.0;DL;LGA;DTW;1;0
3751.0;1125.0;215.0;MQ;ORD;SLC;4;0
149.0;315.0;166.0;US;SEA;PHX;4;0
2583.0;500.0;265.0;DL;ATL;SLC;3;0
3232.0;450.0;70.0;WN;JAX;FLL;2;0
4002.0;935.0;110.0;MQ;ORD;XNA;4;0
492.0;1045.0;95.0;AA;DFW;STL;7;0
451.0;500.0;135.0;AA;RDU;ORD;4;0
2447.0;960.0;162.0;DL;LGA;ATL;5;0
2001.0;1044.0;70.0;DL;ATL;JAX;2;0
795.0;1135.0;135.0;UA;TPA;IAD;5;0
654.0;760.0;121.0;FL;SAT;ATL;1;0
684.0;600.0;215.0;AA;AUS;JFK;1;0
5557.0;1368.0;52.0;EV;ATL;AVL;1;0
1766.0;1248.0;116.0;DL;ATL;FNT;1;0
2136.0;1140.0;75.0;WN;LAS;SLC;6;0
5211.0;960.0;122.0;EV;STL;DCA;1;0
136.0;480.0;105.0;FL;JAX;BWI;4;0
4548.0;700.0;159.0;OO;MSP;FCA;2;0
650.0;570.0;111.0;DL;MDW;ATL;4;0
5459.0;570.0;83.0;EV;ATL;GSO;7;0
2758.0;950.0;90.0;MQ;BTR;DFW;3;0
1847.0;600.0;168.0;DL;LGA;ATL;1;0
35.0;805.0;65.0;WN;LIT;DAL;1;0
820.0;630.0;90.0;FL;BOS;BWI;7;0
322.0;680.0;133.0;UA;SFO;SEA;5;0
6312.0;505.0;46.0;OO;PSP;LAX;3;0
3075.0;850.0;113.0;XE;PVD;CLE;5;0
5018.0;605.0;102.0;EV;BMI;ATL;4;0
102.0;724.0;257.0;UA;SFO;ORD;6;0
1255.0;740.0;136.0;FL;TPA;IND;1;0
2075.0;1185.0;245.0;AA;EWR;DFW;2;0
1179.0;605.0;119.0;US;FLL;CLT;6;0
785.0;527.0;290.0;UA;BOS;DEN;7;0
825.0;1045.0;145.0;WN;MAF;LAS;5;0
193.0;810.0;105.0;UA;LAS;SFO;6;0
1686.0;1285.0;285.0;CO;SNA;EWR;2;0
4601.0;490.0;56.0;OO;IDA;SLC;2;0
426.0;1145.0;164.0;F9;DEN;ATL;5;0
1393.0;725.0;195.0;WN;SLC;MDW;6;0
6655.0;900.0;71.0;OO;ORD;EAU;5;0
79.0;510.0;183.0;US;PHX;SEA;5;0
6552.0;610.0;158.0;OO;DEN;TYS;6;0
2366.0;715.0;55.0;WN;LAS;ONT;5;0
541.0;930.0;155.0;AA;ATL;DFW;2;0
2231.0;990.0;125.0;DL;LGA;DTW;3;0
1371.0;360.0;68.0;DL;BOS;LGA;5;0
1084.0;360.0;326.0;DL;ANC;MSP;5;0
1015.0;835.0;35.0;YV;HNL;OGG;3;0
632.0;605.0;243.0;US;PHX;PIT;1;0
3767.0;955.0;200.0;MQ;SLC;ORD;5;0
521.0;566.0;148.0;FL;BWI;TPA;1;0
218.0;1130.0;60.0;WN;BUR;LAS;1;0
2563.0;1110.0;131.0;DL;DTW;ATL;3;0
3121.0;885.0;84.0;XE;LIT;IAH;6;0
5044.0;515.0;98.0;EV;ATL;CAK;6;0
4455.0;960.0;90.0;MQ;JFK;DCA;7;0
37.0;555.0;100.0;WN;LAS;ELP;2;0
1126.0;550.0;110.0;WN;PHX;DEN;7;0
1484.0;710.0;123.0;US;MCO;DCA;3;0
22.0;458.0;121.0;UA;ROC;ORD;6;0
3501.0;415.0;80.0;WN;MDW;PIT;4;0
1646.0;500.0;80.0;AA;TUL;DFW;7;0
3939.0;360.0;105.0;MQ;BNA;ORD;1;0
6375.0;888.0;82.0;OO;CMX;ORD;6;0
2977.0;1310.0;70.0;XE;EWR;DCA;3;0
5903.0;1068.0;124.0;XE;GSP;ORD;5;0
497.0;1230.0;228.0;US;CLT;DEN;3;0
2122.0;960.0;168.0;XE;IAH;MSP;3;0
903.0;1015.0;85.0;WN;MCI;MDW;7;0
1857.0;485.0;225.0;AA;BWI;SJU;6;0
7286.0;1086.0;101.0;YV;ORD;SYR;2;0
335.0;706.0;138.0;FL;PHL;ATL;4;0
4941.0;1245.0;80.0;EV;ATL;ILM;3;0
4164.0;1055.0;90.0;MQ;CMH;ORD;7;0
2765.0;615.0;107.0;DL;DTW;RDU;5;0
6735.0;632.0;133.0;OO;DEN;MSO;4;0
2836.0;1370.0;51.0;YV;TUS;PHX;7;0
723.0;1166.0;165.0;UA;DEN;SJC;4;0
6698.0;732.0;93.0;OH;ORD;MSP;3;0
856.0;1201.0;94.0;FL;MCO;ATL;3;0
6236.0;631.0;79.0;OO;FAT;LAS;4;0
920.0;740.0;139.0;UA;ORD;BOS;3;0
2706.0;760.0;170.0;MQ;GRR;DFW;7;0
2652.0;770.0;66.0;YV;ILM;CLT;5;0
681.0;781.0;153.0;UA;LGA;ORD;7;0
5095.0;385.0;82.0;EV;GPT;MEM;7;0
661.0;420.0;178.0;B6;SYR;MCO;2;0
2689.0;1074.0;93.0;YV;CLT;SDF;7;0
3592.0;430.0;75.0;WN;ONT;OAK;2;0
1625.0;375.0;129.0;DL;BWI;ATL;3;0
1998.0;570.0;60.0;WN;DAL;HOU;6;0
1851.0;365.0;160.0;AA;DCA;MIA;5;0
1014.0;1020.0;32.0;YV;OGG;HNL;5;0
4608.0;905.0;130.0;OO;SLC;SEA;3;0
329.0;1133.0;119.0;UA;DEN;PHX;6;0
1247.0;1170.0;143.0;B6;BOS;CLT;2;0
3018.0;570.0;100.0;XE;DTW;EWR;4;0
3181.0;775.0;75.0;MQ;SJC;LAX;6;0
2647.0;830.0;155.0;WN;TPA;ISP;3;0
4061.0;995.0;100.0;9E;AVP;DTW;5;0
137.0;611.0;115.0;FL;BWI;JAX;3;0
6614.0;746.0;153.0;OO;DEN;PSC;2;0
1725.0;1175.0;145.0;AA;IND;DFW;1;0
672.0;785.0;155.0;AS;SEA;DEN;1;0
5229.0;1170.0;68.0;EV;MEM;SGF;3;0
526.0;900.0;171.0;US;MCI;PHX;6;0
641.0;420.0;188.0;AS;PHX;SEA;3;0
6857.0;438.0;58.0;OO;GJT;DEN;5;0
1809.0;455.0;224.0;DL;RSW;MSP;5;0
1438.0;1076.0;86.0;US;ATL;CLT;1;0
1415.0;990.0;170.0;AA;TPA;DFW;7;0
9.0;620.0;60.0;WN;HOU;MSY;1;0
1432.0;310.0;95.0;US;MCO;CLT;3;0
1712.0;645.0;76.0;US;ATL;CLT;4;0
914.0;960.0;65.0;WN;LAX;SJC;1;0
380.0;1058.0;153.0;UA;MSY;IAD;4;0
132.0;569.0;36.0;HA;OGG;ITO;7;0
1889.0;900.0;254.0;CO;IAH;SMF;3;0
752.0;395.0;155.0;WN;HOU;DEN;1;0
2945.0;1020.0;185.0;DL;MSP;IAH;6;0
4362.0;760.0;80.0;MQ;DTW;ORD;5;0
1493.0;370.0;130.0;AA;BNA;DFW;7;0
1014.0;899.0;81.0;B6;JFK;BOS;5;0
3918.0;709.0;116.0;9E;SAT;MEM;3;0
3612.0;370.0;115.0;MQ;BHM;MIA;4;0
661.0;1061.0;138.0;FL;ATL;HPN;7;0
144.0;865.0;290.0;AA;LAX;IAD;5;0
988.0;1095.0;113.0;US;ORD;CLT;3;0
1629.0;420.0;215.0;AA;RIC;DFW;3;0
1415.0;990.0;170.0;AA;TPA;DFW;1;0
4968.0;1090.0;64.0;EV;HSV;ATL;3;0
4604.0;610.0;107.0;OO;SJC;SLC;4;0
2675.0;1200.0;148.0;DL;DCA;MCO;5;0
1901.0;510.0;186.0;DL;BOS;ATL;4;0
981.0;497.0;208.0;UA;IAD;IAH;1;0
6467.0;515.0;82.0;OO;LAX;SMF;2;0
71.0;675.0;190.0;US;PHX;SEA;3;0
2782.0;385.0;160.0;MQ;LEX;DFW;5;0
280.0;505.0;160.0;US;SAT;PHX;6;0
5032.0;790.0;40.0;EV;ATL;CSG;5;0
2737.0;1140.0;81.0;YV;LGB;PHX;5;0
226.0;660.0;134.0;F9;SMF;DEN;4;0
4218.0;1145.0;131.0;9E;SDF;MSP;1;0
3190.0;810.0;60.0;WN;BWI;PIT;7;0
3633.0;435.0;120.0;MQ;MIA;CLT;6;0
2376.0;1095.0;101.0;XE;IAH;ICT;5;0
2181.0;780.0;95.0;WN;SEA;RNO;4;0
2192.0;510.0;158.0;DL;TPA;DTW;6;0
1745.0;665.0;95.0;DL;DCA;DTW;2;0
5383.0;440.0;159.0;EV;SWF;ATL;1;0
40.0;855.0;315.0;HA;OGG;PDX;4;0
6416.0;723.0;72.0;OO;BFL;SFO;4;0
2324.0;510.0;117.0;DL;ATL;BWI;5;0
114.0;690.0;158.0;DL;MSP;ATL;6;0
1683.0;662.0;86.0;DL;SLC;LAS;4;0
353.0;875.0;38.0;HA;HNL;LIH;5;0
2952.0;420.0;159.0;DL;TPA;LGA;6;0
606.0;595.0;149.0;AS;SEA;LAS;6;0
1062.0;790.0;220.0;B6;AUS;JFK;3;0
4540.0;820.0;105.0;MQ;CMH;LGA;3;0
6350.0;450.0;97.0;OO;EUG;SFO;5;0
922.0;1150.0;132.0;B6;ORD;BOS;5;0
3376.0;1095.0;130.0;MQ;DFW;MSN;7;0
323.0;795.0;68.0;CO;IAH;MSY;3;0
616.0;1029.0;140.0;B6;JAX;JFK;2;0
6263.0;330.0;112.0;OO;BOI;SFO;2;0
459.0;625.0;80.0;WN;TUS;LAS;2;0
1599.0;455.0;80.0;WN;SMF;LAX;2;0
693.0;800.0;134.0;B6;DCA;MCO;4;0
960.0;910.0;70.0;WN;BWI;PVD;1;0
1694.0;1100.0;184.0;CO;LAX;IAH;4;0
1155.0;1312.0;71.0;DL;ATL;JAX;3;0
7095.0;525.0;120.0;EV;IAD;HSV;3;0
787.0;420.0;80.0;WN;BUR;SMF;3;0
468.0;360.0;132.0;UA;SEA;SFO;2;0
306.0;847.0;162.0;F9;DEN;DTW;7;0
6310.0;1140.0;110.0;OH;CVG;PHL;6;0
4366.0;1235.0;137.0;9E;ATL;ALB;3;0
488.0;584.0;126.0;FL;MCO;BWI;6;0
4412.0;775.0;120.0;MQ;LGA;DTW;3;0
2680.0;1405.0;249.0;DL;SEA;DTW;5;0
718.0;662.0;103.0;DL;PHX;SLC;2;0
3984.0;515.0;70.0;MQ;ORD;DAY;7;0
2872.0;470.0;96.0;XE;AMA;IAH;4;0
2013.0;1060.0;149.0;DL;JFK;CVG;1;0
4400.0;900.0;59.0;MQ;RDU;DCA;2;0
572.0;435.0;158.0;B6;PBI;HPN;7;0
366.0;798.0;120.0;FL;ATL;LGA;2;0
2413.0;555.0;155.0;DL;CVG;RSW;3;0
153.0;905.0;95.0;WN;IND;BWI;2;0
76.0;768.0;160.0;B6;PBI;JFK;7;0
51.0;1088.0;87.0;AS;FAI;BRW;2;0
2155.0;543.0;155.0;XE;MSP;EWR;4;0
4243.0;400.0;140.0;MQ;RDU;ORD;6;0
2958.0;735.0;75.0;DL;DTW;MKE;4;0
6604.0;915.0;119.0;OH;CVG;BDL;4;0
1943.0;1150.0;80.0;AA;SFO;LAX;6;0
450.0;880.0;97.0;US;PHX;SLC;3;0
1648.0;745.0;157.0;DL;MIA;MEM;7;0
2344.0;10.0;215.0;DL;LAS;CVG;6;0
609.0;1135.0;159.0;AS;LAS;SEA;4;0
591.0;775.0;90.0;AA;ORD;MCI;7;0
4044.0;1070.0;115.0;MQ;XNA;ORD;1;0
604.0;477.0;111.0;UA;ORD;DCA;4;0
6641.0;757.0;112.0;OH;GSO;DTW;7;0
